552,Catherine,Garcia,cgarciafb@rediff.com,Rvq,Ruble,43.29774,54.71161,9,90,42
553,Gerald,Mills,gmillsfc@1688.com,lgj,Rial,43.53639,14.83361,6,55,44
554,Stephanie,Smith,ssmithfd@scientificamerican.com,Toj,Rupiah,123.7994,-10.1073,38,86,28
555,Sara,Owens,sowensfe@live.com,XoU,Yuan Renminbi,117.84822,25.29882,71,81,97
556,Wanda,Long,wlongff@yale.edu,VXa,Dollar,-79.03288,43.85012,50,66,80
557,Janice,Morrison,jmorrisonfg@multiply.com,IVh,Peso,-100.7667,21.5931,76,44,73
558,Karen,Garrett,kgarrettfh@netvibes.com,tBU,Baht,101.10603,15.65778,96,51,80
559,Randy,Wagner,rwagnerfi@shinystat.com,IYA,Dollar,-73.44915,46.01677,21,65,46
560,Carl,Bailey,cbaileyfj@sbwire.com,YHf,Yuan Renminbi,126.88679,42.99505,25,82,67
561,Ernest,Barnes,ebarnesfk@imgur.com,kpT,Rupiah,112.4909,-6.9842,11,39,48
562,Andrea,Ross,arossfl@wsj.com,OAx,Yuan Renminbi,116.30715,27.89256,38,100,100
563,Diana,Wilson,dwilsonfm@amazon.co.jp,idL,Krona,11.9668,57.7072,12,99,89
564,James,Vasquez,jvasquezfn@multiply.com,lVX,Baht,100.13533,15.45525,23,26,23
565,Billy,Harper,bharperfo@tripod.com,wes,Peso,125.28521,12.33643,76,42,76
566,Raymond,Martin,rmartinfp@rakuten.co.jp,vYF,Peso,123.7662,12.2155,75,61,3
567,Gerald,Robertson,grobertsonfq@homestead.com,NUJ,Sol,-76.66194,-11.48889,69,36,66
568,Johnny,Ray,jrayfr@boston.com,gNb,Hryvnia,38.732,48.44061,27,29,87
569,Carolyn,Garcia,cgarciafs@cbsnews.com,auC,Birr,41.86611,9.59306,99,24,51
570,Beverly,Clark,bclarkft@ehow.com,QTW,Yuan Renminbi,110.16712,20.32917,67,78,36
571,Robert,Chavez,rchavezfu@barnesandnoble.com,EiX,Real,-50.57583,-22.41278,39,93,91
572,Nicole,Gibson,ngibsonfv@exblog.jp,Ukq,Peso,-71.06797,-42.41225,3,10,26
573,Lillian,King,lkingfw@stanford.edu,pjR,Euro,8.0613,52.244,100,82,84
574,Walter,Elliott,welliottfx@dagondesign.com,kBl,Dollar,-83.1545,42.2719,66,87,25
575,Jean,Welch,jwelchfy@godaddy.com,pmq,Euro,13.57722,46.24806,90,43,12
576,Fred,Evans,fevansfz@youtube.com,bpB,Rupiah,124.2198,-9.7372,32,30,59
577,Henry,Burns,hburnsg0@posterous.com,TkU,Dollar,169.97967,10.21972,32,19,70
578,Lisa,Montgomery,lmontgomeryg1@mac.com,ayg,Ruble,48.47611,56.75833,13,78,2
579,Frank,Hamilton,fhamiltong2@cargocollective.com,gju,Real,-40.6775,-5.17833,42,60,23
580,Justin,Hansen,jhanseng3@themeforest.net,yRm,Yuan Renminbi,121.45274,28.85369,69,86,7
581,Judith,Daniels,jdanielsg4@omniture.com,Vrz,Euro,-8.2,41.5333,40,53,52
582,Stephen,Gonzalez,sgonzalezg5@google.com.br,VBR,Yuan Renminbi,118.1305,24.71508,50,58,83
583,Lawrence,Sanchez,lsanchezg6@elpais.com,pxV,Peso,121.0621,15.6266,6,12,45
584,Anne,Richardson,arichardsong7@livejournal.com,Srx,Yuan Renminbi,110.54476,28.92897,84,30,51
585,Ralph,Hernandez,rhernandezg8@tripod.com,lQE,Yuan Renminbi,100.31501,39.29487,5,92,62
586,Karen,Harper,kharperg9@slate.com,DfL,Rupiah,131.26104,-0.87956,34,45,54
587,Terry,Jordan,tjordanga@nps.gov,zkp,Zloty,18.25121,52.22338,85,29,68
588,Mary,Peters,mpetersgb@oracle.com,qUv,Rupee,71.7858,35.84623,95,92,38
589,Jimmy,Stephens,jstephensgc@twitter.com,XVE,Peso,-54.38333,-33.23333,7,57,36
590,Henry,Wagner,hwagnergd@mac.com,xdt,Peso,-61.26273,-37.24756,26,92,76
591,Debra,Powell,dpowellge@bing.com,wQo,Rupiah,115.4397,-8.6902,16,78,100
592,Annie,Peters,apetersgf@sitemeter.com,zKW,Peso,121.49778,17.76982,52,32,81
593,Heather,Harrison,hharrisongg@statcounter.com,kXr,Peso,120.21154,16.00292,67,59,61
594,Henry,Jacobs,hjacobsgh@livejournal.com,UNq,Rial,50.5777,17.45548,91,59,20
595,Mary,Hall,mhallgi@msu.edu,xHD,Yen,138.36667,36.85,57,69,94
596,Katherine,Morrison,kmorrisongj@linkedin.com,gmI,Euro,13.8558,46.6103,18,4,9
597,Ruby,Hunt,rhuntgk@parallels.com,svW,Rupiah,126.79872,4.22867,56,12,64
598,Clarence,Murray,cmurraygl@craigslist.org,nQG,Taka,90.25698,24.76484,77,1,50
599,Brian,Gomez,bgomezgm@who.int,slV,Dollar,-80.16389,-0.84582,61,99,81
600,Ernest,Harper,eharpergn@linkedin.com,tYU,Yuan Renminbi,107.5125,26.19028,14,16,36
601,Donna,Sanders,dsandersgo@etsy.com,cGq,Euro,-8.2369,43.4832,39,74,68
602,Bonnie,Ross,brossgp@phoca.cz,pao,Rupiah,107.6864,-7.53562,72,98,60
603,Juan,Richards,jrichardsgq@irs.gov,VRs,Euro,,,64,61,48
604,Scott,Stone,sstonegr@mit.edu,NAS,Peso,-73.9614,10.15031,29,97,40
605,Joseph,Brooks,jbrooksgs@mit.edu,KoD,Dollar,-73.3637,41.3089,66,98,42
606,Annie,Andrews,aandrewsgt@indiatimes.com,ZiT,Euro,-1.5534,47.2173,79,19,54
607,Ruth,Perez,rperezgu@google.es,rzV,Yuan Renminbi,113.33346,30.08268,51,20,59
608,Juan,Lee,jleegv@elegantthemes.com,uKW,Dollar,-88.46667,13.48333,2,24,4
609,Sarah,Riley,srileygw@fda.gov,YDK,Yuan Renminbi,114.47313,22.60085,1,31,100
610,Henry,Garrett,hgarrettgx@addthis.com,vMD,Rupiah,111.1025,-6.6602,93,28,71
611,Marie,Mason,mmasongy@google.com.br,mBq,Rupiah,113.5496,-7.0311,39,98,85
612,John,Austin,jaustingz@nationalgeographic.com,tzb,Forint,20.2,47.1833,13,10,95
613,Anne,Alvarez,aalvarezh0@usatoday.com,sZD,Ringgit,101.6869,3.139,90,17,53
614,Gary,Rogers,grogersh1@webeden.co.uk,KHV,Yuan Renminbi,113.79717,26.65722,33,44,81
615,Nicole,Kelly,nkellyh2@pen.io,KAI,Yuan Renminbi,119.50006,32.00354,67,11,52
616,Wayne,Mendoza,wmendozah3@soup.io,BQn,Zloty,16.31663,51.80705,30,33,50
617,Dorothy,Kennedy,dkennedyh4@princeton.edu,XIH,Hryvnia,37.69266,47.17436,9,36,67
618,Phillip,Mendoza,pmendozah5@networkadvertising.org,bQc,Peso,-96.805,20.0389,76,82,76
619,Diane,Ruiz,druizh6@google.com.au,ypP,Yuan Renminbi,113.46378,33.35745,77,82,50
620,Emily,Greene,egreeneh7@narod.ru,HPJ,Rupiah,110.78389,-7.61278,62,85,98
621,Peter,Coleman,pcolemanh8@usda.gov,Sxi,Euro,22.72841,40.71598,45,72,62
622,Gerald,Boyd,gboydh9@arstechnica.com,wbF,Peso,121.38852,13.0411,34,60,60
623,Anthony,Jackson,ajacksonha@patch.com,XQJ,Zloty,21.92665,49.93078,21,97,2
624,Linda,Fuller,lfullerhb@mediafire.com,xgt,Peso,120.97416,15.16679,91,76,100
625,Raymond,Wood,rwoodhc@merriam-webster.com,lDx,Baht,100.78431,14.49208,51,20,36
626,Christopher,Hamilton,chamiltonhd@phoca.cz,Hbt,Rial,43.50993,13.26831,78,79,32
627,Andrew,Ford,afordhe@blogtalkradio.com,gPr,Ruble,38.17118,53.98179,63,97,98
628,Annie,Dunn,adunnhf@ed.gov,eoM,Pound,31.80182,30.73006,17,59,100
629,James,Graham,jgrahamhg@xrea.com,CVl,Ruble,91.6875,53.71028,67,68,95
630,Steve,Fisher,sfisherhh@i2i.jp,nCE,Krone,8.7725,58.4615,55,98,95
631,Adam,White,awhitehi@telegraph.co.uk,WZo,Ruble,38.03333,56.55,14,96,82
632,Julia,Sims,jsimshj@springer.com,Wpd,Lek,20.5525,42.05056,71,56,63
633,Carl,Bailey,cbaileyhk@symantec.com,ybj,Ruble,37.83333,55.76667,13,53,63
634,Elizabeth,Long,elonghl@state.gov,uQh,Yen,135.95,34.53333,56,48,19
635,Justin,Romero,jromerohm@archive.org,qNj,Rupiah,97.06235,3.47608,34,72,38
636,Doris,Little,dlittlehn@usda.gov,aFu,Rupiah,111.9522,-8.0906,81,23,13
637,Albert,Gomez,agomezho@mac.com,MRq,Franc,23.44391,-4.97503,82,47,64
638,Gerald,Ferguson,gfergusonhp@i2i.jp,tfG,Euro,-7.8036,38.0357,77,86,38
639,Benjamin,Peterson,bpetersonhq@census.gov,fnZ,Dram,44.03815,40.15446,12,54,16
640,Linda,Ray,lrayhr@purevolume.com,tCX,Yuan Renminbi,112.5701,23.19219,7,12,22
641,Willie,Gardner,wgardnerhs@vkontakte.ru,MdL,Pula,22.78762,-23.67518,9,55,68
642,Benjamin,Ramos,bramosht@blog.com,kQV,Yuan Renminbi,110.98179,21.4474,43,99,35
643,Brian,Powell,bpowellhu@people.com.cn,KSd,Peso,121.27432,13.33018,82,33,79
644,Louis,Black,lblackhv@hc360.com,XeT,Sol,-73.24778,-14.00778,11,45,58
645,Michelle,Stewart,mstewarthw@oakley.com,YZr,Rupiah,97.24949,5.12577,86,55,73
646,Denise,Dean,ddeanhx@army.mil,JIm,Ruble,85.09858,52.6551,35,3,97
647,Benjamin,Johnson,bjohnsonhy@uol.com.br,dEG,Ruble,34.02222,60.96444,54,27,93
648,Janet,Mendoza,jmendozahz@wix.com,qkA,Euro,,,15,30,74
649,David,Kelly,dkellyi0@blogs.com,OQz,Yuan Renminbi,114.02731,38.56514,100,100,53
650,Timothy,Rivera,triverai1@baidu.com,UaX,Rupiah,111.4513,-8.2348,11,42,89
651,James,Peters,jpetersi2@blogtalkradio.com,kMb,Euro,23.76779,37.93149,79,27,44
652,Chris,Ford,cfordi3@google.ru,lqg,Baht,104.0902,16.70008,36,90,97
653,Steven,Russell,srusselli4@i2i.jp,nLa,Sol,-75.23333,-12.13333,90,94,60
654,Joseph,Murphy,jmurphyi5@mac.com,TLx,Yuan Renminbi,104.7409,23.12622,8,95,70
655,Tina,Mendoza,tmendozai6@youtu.be,DSt,Yuan Renminbi,110.10226,31.36187,70,61,19
656,Jane,Hall,jhalli7@google.ru,lPJ,Gourde,-71.9515,18.67429,89,59,40
657,Kathy,Williams,kwilliamsi8@drupal.org,aRw,Yuan Renminbi,125.38944,41.74194,83,44,95
658,Scott,Simpson,ssimpsoni9@cnbc.com,lzS,Naira,5.92516,5.15931,26,31,2
659,Christine,Marshall,cmarshallia@bloglines.com,bYN,Ruble,99.18444,58.68806,22,10,13
660,Jonathan,Patterson,jpattersonib@icq.com,Snx,Rupiah,113.3194,-8.0975,3,44,50
661,Bobby,Williams,bwilliamsic@upenn.edu,WMV,Yuan Renminbi,121.4,29.15,87,51,2
662,Cynthia,Turner,cturnerid@ifeng.com,ucI,Kwacha,26.95306,-16.80648,23,99,33
663,Randy,Bradley,rbradleyie@unicef.org,dLc,Euro,-8.56694,53.19694,72,89,93
664,Tina,Ward,twardif@jiathis.com,REe,Euro,,,30,7,53
665,Theresa,Sanchez,tsanchezig@yelp.com,ZJh,Hryvnia,33.60452,44.82146,39,64,17
666,Peter,Peterson,ppetersonih@tmall.com,BON,Dollar,-86.43322,48.7501,79,66,55
667,Sharon,Banks,sbanksii@google.co.jp,xIv,Dollar,-79.46632,44.25011,44,97,25
668,Harry,Smith,hsmithij@howstuffworks.com,uzH,Ruble,116.25,51.88333,15,92,14
669,Ralph,Peterson,rpetersonik@adobe.com,nrM,Colon,-84.21163,10.01625,87,86,60
670,Helen,Stephens,hstephensil@narod.ru,hOv,Euro,-8.4958,39.2167,92,15,74
671,Rebecca,Griffin,rgriffinim@usda.gov,JXM,Baht,99.83809,10.09808,97,68,25
672,Frank,Duncan,fduncanin@addtoany.com,DPW,Peso,-70.75938,-28.57617,98,15,43
673,Marilyn,Jacobs,mjacobsio@pen.io,JPy,Yuan Renminbi,106.08623,36.37019,19,86,71
674,George,Ryan,gryanip@wix.com,sFf,Peso,121.0509,14.6488,16,35,88
675,Kathleen,Moore,kmooreiq@nyu.edu,gSO,Dollar,-73.8061,40.6914,79,37,34
676,Carl,Thomas,cthomasir@amazon.com,Uly,Ruble,41.9734,45.0428,57,83,73
677,Elizabeth,Morris,emorrisis@nyu.edu,KBr,Yuan Renminbi,111.87764,21.75474,28,87,56
678,Melissa,Edwards,medwardsit@meetup.com,puA,Euro,-8.25,41.2833,95,27,11
679,Martha,Wagner,mwagneriu@cloudflare.com,Ohv,Peso,121.01041,12.46084,20,40,10
680,Robert,Walker,rwalkeriv@reddit.com,yZe,Yuan Renminbi,114.47313,22.60085,80,65,55
681,Daniel,Long,dlongiw@admin.ch,tiD,Yuan Renminbi,122.08161,40.08859,78,67,65
682,Jeremy,Knight,jknightix@digg.com,GTg,Euro,-8.0704,37.1343,50,74,58
683,William,Martinez,wmartineziy@squarespace.com,tKL,Peso,120.81139,14.28417,12,42,17
684,Jesse,Montgomery,jmontgomeryiz@flavors.me,Olr,Peso,121.9926,12.2605,9,99,96
685,Christopher,Perez,cperezj0@ft.com,hNk,Denar,21.20302,41.22097,29,14,74
686,Gloria,Alexander,galexanderj1@usnews.com,CNw,Franc,42.37389,11.10861,24,71,57
687,Kathy,Thomas,kthomasj2@qq.com,uke,Won,129.345,35.99417,79,35,63
688,Christina,Olson,colsonj3@arstechnica.com,AQV,Peso,120.6293,14.1648,46,88,89
689,Eugene,Burns,eburnsj4@smh.com.au,VCz,Yuan Renminbi,114.20182,27.92677,37,22,32
690,Judy,Palmer,jpalmerj5@histats.com,ogh,Cordoba,-86.09706,12.19732,100,10,52
691,Amy,Day,adayj6@tiny.cc,uGX,Shilling,35.74303,0.49194,44,98,44
692,Cheryl,Tucker,ctuckerj7@parallels.com,oQs,Yuan Renminbi,118.07901,25.69069,91,60,12
693,Lois,Morales,lmoralesj8@wordpress.com,UEt,Krona,16.6373,57.7584,43,68,100
694,Juan,Howell,jhowellj9@alexa.com,WUe,Krona,12.1,57.7833,27,35,14
695,Mark,Elliott,melliottja@yelp.com,SKq,Yuan Renminbi,104.32077,28.83071,82,30,60
696,Jerry,Larson,jlarsonjb@artisteer.com,BPb,Naira,7.30813,11.52325,95,39,75
697,Samuel,Green,sgreenjc@mit.edu,xlg,Real,-49.6325,-22.89889,37,55,84
698,Edward,Carter,ecarterjd@t-online.de,LvK,Ruble,40.12528,45.85472,55,33,31
699,Clarence,White,cwhiteje@cyberchimps.com,lcB,Koruna,16.91946,49.77698,99,93,6
700,Angela,Harvey,aharveyjf@1und1.de,NQK,Zloty,14.28961,53.72256,37,81,61
701,Steven,Morales,smoralesjg@google.es,KdY,Sol,-75.09115,-11.61607,73,50,56
702,Jacqueline,Henderson,jhendersonjh@jigsy.com,iJa,Yuan Renminbi,103.42171,34.58298,22,86,94
703,Kelly,Anderson,kandersonji@drupal.org,MuF,Somoni,68.23327,38.51437,43,56,4
704,Bruce,Allen,ballenjj@creativecommons.org,uRf,Rupiah,105.7639,-6.7616,47,41,45
705,Kathleen,Hanson,khansonjk@desdev.cn,sCp,Yuan Renminbi,117.50719,39.03645,33,92,76
706,Teresa,Woods,twoodsjl@barnesandnoble.com,uwk,Baht,100.07792,7.61786,20,61,85
707,Todd,Simmons,tsimmonsjm@dailymail.co.uk,miu,Somoni,69.96642,38.86776,42,34,49
708,Denise,Ray,drayjn@blogtalkradio.com,tbD,Ariary,44.74581,-24.6937,48,18,28
709,Sandra,Matthews,smatthewsjo@yahoo.com,LeY,Sol,-71.82167,-17.14667,13,55,64
710,Pamela,Lee,pleejp@mapy.cz,JeS,Yuan Renminbi,113.39213,31.11273,6,29,73
711,Martha,Mills,mmillsjq@51.la,VQU,Ruble,74.6946,54.1721,61,51,28
712,Lori,Hall,lhalljr@slashdot.org,CUh,Rupiah,111.3926,-7.2008,25,1,27
713,Robin,Henry,rhenryjs@wunderground.com,pvb,Euro,2.3876,48.8412,88,94,39
714,Jeffrey,Little,jlittlejt@indiegogo.com,zOB,Lempira,-87.03333,14.65,79,9,77
715,Anne,Fernandez,afernandezju@state.gov,sKD,Afghani,69.31278,33.15806,96,65,54
716,Tammy,Welch,twelchjv@auda.org.au,WUq,Baht,98.36437,7.86338,4,48,37
717,Judith,Gonzales,jgonzalesjw@xing.com,HCh,Yuan Renminbi,128.83565,47.85306,35,73,53
718,Judy,Simpson,jsimpsonjx@mozilla.com,rKo,Lek,19.99083,41.53611,2,47,3
719,Bonnie,Wheeler,bwheelerjy@google.cn,svR,Lev,26.68333,42.6,95,32,64
720,Albert,Nguyen,anguyenjz@hhs.gov,wZW,Peso,-71.10077,18.20854,90,18,51
721,Kelly,Sims,ksimsk0@bigcartel.com,UeH,Yuan Renminbi,119.53803,34.52598,88,87,54
722,Kathy,Taylor,ktaylork1@4shared.com,uKz,Dollar,-94.1157,30.0211,3,56,84
723,Katherine,Cunningham,kcunninghamk2@msn.com,VRI,Pound,36.99294,36.37867,75,70,85
724,Heather,Dunn,hdunnk3@nyu.edu,HJj,Quetzal,-90.4,15.1,20,7,53
725,Matthew,Perkins,mperkinsk4@statcounter.com,LMe,Peso,121.49778,17.76982,6,51,24
726,Kathryn,Butler,kbutlerk5@slashdot.org,Cnt,Yuan Renminbi,98.99644,40.02219,16,77,17
727,Harry,Barnes,hbarnesk6@chronoengine.com,FMh,Dollar,-82.1337,33.413,57,8,24
728,Ernest,Black,eblackk7@fc2.com,ZOL,Rupiah,124.2883,-9.7187,19,50,30
729,Emily,Williams,ewilliamsk8@ucla.edu,IJO,Euro,-9.1616,39.1508,9,12,95
730,Sandra,Riley,srileyk9@bandcamp.com,fPA,Dong,106.24756,20.93252,18,70,92
731,Harold,Ray,hrayka@theatlantic.com,Mmh,Krona,-22.01667,64.1,23,75,93
732,Carl,Mason,cmasonkb@163.com,MNk,Peso,124.60833,6.52389,58,56,51
733,Lori,Shaw,lshawkc@nytimes.com,cSX,Rupiah,113.7785,-8.0189,98,29,64
734,Ashley,Morrison,amorrisonkd@google.ca,PrJ,Ruble,42.71889,54.76861,27,69,73
735,Jonathan,Carter,jcarterke@dell.com,vNO,Krona,23.6543,66.3878,44,48,12
736,Brenda,Jenkins,bjenkinskf@newyorker.com,Alr,Real,-50.43278,-21.20889,6,25,70
737,Mildred,Banks,mbankskg@google.com,cUQ,Yuan Renminbi,117.92938,25.32283,60,30,64
738,Patrick,Burton,pburtonkh@quantcast.com,Pfp,Rupee,80.217,6.0367,85,32,80
739,Teresa,Bennett,tbennettki@wp.com,vnK,Riels,103.51761,14.18175,36,28,38
740,Thomas,Perkins,tperkinskj@house.gov,DQu,Koruna,14.77722,49.72798,5,37,27
741,Joan,Alvarez,jalvarezkk@soup.io,piT,Dollar,-74.17943,45.88686,72,51,27
742,Brian,Berry,bberrykl@comsenz.com,dHG,Tugrik,110.81667,47.16667,33,60,79
743,Billy,Myers,bmyerskm@boston.com,Hjr,Euro,-7.1583,40,48,81,14
744,Robin,Cole,rcolekn@chron.com,eAn,Euro,-8.6667,41.1944,65,54,31
745,Wanda,Miller,wmillerko@rakuten.co.jp,csu,Yuan Renminbi,114.29172,30.80532,5,59,10
746,Victor,Ryan,vryankp@nytimes.com,AlI,Yuan Renminbi,128.89994,47.72685,79,51,20
747,Jeremy,Garza,jgarzakq@engadget.com,tbW,Naira,13.91815,12.03609,76,71,74
748,Frances,Fields,ffieldskr@a8.net,DcO,Manat,46.27052,41.75259,79,90,32
749,Walter,Chapman,wchapmanks@hugedomains.com,jQH,Euro,3.3333,46.5667,25,63,62
750,Melissa,Webb,mwebbkt@prweb.com,jdh,Euro,2.283,48.7269,38,67,39
751,Barbara,Morgan,bmorganku@flickr.com,GaD,Euro,26.22505,60.45659,65,31,44
752,Brian,Watson,bwatsonkv@icq.com,qvR,Euro,-6.20976,53.3735,77,11,85
753,Heather,Roberts,hrobertskw@eventbrite.com,PEA,Yuan Renminbi,107.04889,33.18639,4,84,82
754,Alan,Vasquez,avasquezkx@smh.com.au,qfm,Rupiah,132.43806,-2.70306,3,82,75
755,Joshua,Gonzales,jgonzalesky@comsenz.com,sKY,Rupiah,104.57373,-4.85962,88,22,75
756,Marie,Alvarez,malvarezkz@spiegel.de,rwE,Kuna,16.69361,43.61528,93,71,55
757,Daniel,Fuller,dfullerl0@hibu.com,KdP,Peso,124.4875,12.5296,51,7,35
758,Denise,White,dwhitel1@rambler.ru,rHn,Euro,,,52,71,22
759,Deborah,Carter,dcarterl2@vkontakte.ru,aRP,Peso,-75.39496,6.48568,33,51,91
760,Tina,Chapman,tchapmanl3@yolasite.com,iUG,Dinar,22.0057,43.29507,23,96,88
761,Roger,Reynolds,rreynoldsl4@gizmodo.com,PHO,Dollar,-119.6397,36.7464,41,63,68
762,Cheryl,Riley,crileyl5@blog.com,mTS,Dong,105.66135,10.83476,39,72,43
763,Jack,Williams,jwilliamsl6@free.fr,DYC,Baht,101.40501,13.8878,55,96,76
764,Jack,Edwards,jedwardsl7@tripadvisor.com,NSi,Zloty,18.53102,51.90923,92,89,80
765,Clarence,Moore,cmoorel8@dyndns.org,oZt,Euro,-8.9167,38.7,47,38,92
766,Sandra,Cox,scoxl9@prweb.com,Hyl,Yuan Renminbi,112.29608,30.16462,31,79,34
767,Ronald,Snyder,rsnyderla@nydailynews.com,ejx,Yuan Renminbi,121.35519,29.7742,10,27,27
768,Scott,Butler,sbutlerlb@tamu.edu,AUh,Zloty,21.23709,51.49742,63,15,53
769,Andrew,Williams,awilliamslc@de.vu,Dmk,Yuan Renminbi,116.75398,23.61535,19,57,36
770,Lillian,Barnes,lbarnesld@nationalgeographic.com,XwH,Yuan Renminbi,112.22979,30.28757,49,82,64
771,Jennifer,Austin,jaustinle@parallels.com,Axi,Yen,135.96667,35.01667,85,27,15
772,Gloria,Flores,gfloreslf@techcrunch.com,tkV,Kuna,15.87889,46.16083,19,67,55
773,Bonnie,Graham,bgrahamlg@plala.or.jp,MQr,Krona,18.705,59.758,73,23,69
774,Roger,Tucker,rtuckerlh@ehow.com,aeG,Naira,7.6698,12.12717,12,82,70
775,Edward,Bradley,ebradleyli@mediafire.com,ECm,Yuan Renminbi,116.1467,40.56764,43,48,3
776,Russell,Mills,rmillslj@rakuten.co.jp,lkJ,Tugrik,105.924,48.80189,86,53,81
777,Gerald,Tucker,gtuckerlk@time.com,bwO,Rand,30.12294,-30.78409,67,58,42
778,Philip,White,pwhitell@buzzfeed.com,IEm,Euro,-7.5125,40.9042,2,47,77
779,Christine,Hayes,chayeslm@uol.com.br,rks,Ruble,19.93801,54.46427,74,60,51
780,Philip,Stone,pstoneln@weibo.com,hNE,Rupiah,138.8085,-3.7627,20,27,34
781,Robin,Perkins,rperkinslo@japanpost.jp,Dlk,Zloty,21.25614,50.06717,4,68,83
782,Betty,Adams,badamslp@upenn.edu,tKm,Shilling,38.01667,-5.41667,29,10,72
783,John,Ross,jrosslq@behance.net,RGu,Yuan Renminbi,99.26047,35.00368,63,52,48
784,Lori,Spencer,lspencerlr@archive.org,TiA,Yuan Renminbi,113.23108,23.20735,5,43,45
785,Roy,Harper,rharperls@studiopress.com,spi,Dollar,-77.76349,18.16069,14,61,94
786,Louis,Cooper,lcooperlt@dyndns.org,qPM,Rupiah,116.19966,-8.60269,14,74,71
787,Margaret,Stevens,mstevenslu@prlog.org,lFu,Yuan Renminbi,107.81843,36.58354,24,57,99
788,David,Phillips,dphillipslv@engadget.com,jHf,Euro,-7.85,41,31,14,30
789,Edward,Barnes,ebarneslw@vinaora.com,pZJ,Somoni,67.60931,39.49524,9,19,8
790,John,Lopez,jlopezlx@independent.co.uk,dXP,Baht,103.65309,16.0567,18,76,11
791,Jennifer,Reid,jreidly@diigo.com,AwL,Franc,9.26184,-1.57464,93,93,47
792,Theresa,Ford,tfordlz@tamu.edu,YwU,Ruble,59.5014,57.6488,66,40,14
793,Samuel,Torres,storresm0@youku.com,ZPn,Hryvnia,30.81821,48.65803,37,64,43
794,Scott,Jones,sjonesm1@sciencedirect.com,Lxk,Yuan Renminbi,109.67861,27.31111,34,69,52
795,Gloria,Franklin,gfranklinm2@pcworld.com,Xxa,Rupee,73.60259,31.97718,17,97,65
796,Wayne,Hanson,whansonm3@list-manage.com,TYJ,Euro,-0.4971,43.8902,84,61,55
797,Julie,Reid,jreidm4@ebay.com,pnN,Krona,-15.21212,64.25388,7,77,68
798,Donna,Hicks,dhicksm5@google.de,qVk,Yuan Renminbi,100.7775,38.55889,92,38,39
799,Gloria,Franklin,gfranklinm6@nsw.gov.au,xfc,Euro,22.35087,39.61898,31,27,83
800,Roger,Sanders,rsandersm7@google.de,MdN,Ruble,38.9738,52.6174,85,60,72
801,Donald,Reynolds,dreynoldsm8@sogou.com,MhP,Zloty,19.85363,50.23052,98,81,4
802,Stephen,Fuller,sfullerm9@hatena.ne.jp,NYT,Kuna,17.23667,43.37667,5,84,53
803,Alice,Cruz,acruzma@nba.com,YkZ,Rupiah,114.0461,-7.6476,49,90,97
804,Anna,Willis,awillismb@hao123.com,Dtb,Ruble,27.8685,53.8198,70,89,65
805,Brandon,Sullivan,bsullivanmc@tripod.com,hQq,Yuan Renminbi,116.32018,26.55677,6,6,39
806,Steven,Lynch,slynchmd@multiply.com,Hjp,Euro,-8.1167,40.375,66,38,92
807,Victor,Mitchell,vmitchellme@cnn.com,rfU,Yuan Renminbi,121.44018,29.98232,57,94,81
808,Joseph,Gibson,jgibsonmf@jugem.jp,UDL,Real,-48.78083,-28.4825,62,77,33
809,Daniel,Gutierrez,dgutierrezmg@hatena.ne.jp,FyE,Yuan Renminbi,127.06752,45.05109,97,21,84
810,Martha,Flores,mfloresmh@wikia.com,QPq,Yuan Renminbi,107.16538,28.09319,27,82,5
811,Margaret,Burns,mburnsmi@imgur.com,ExW,Peso,120.8548,15.2488,3,63,5
812,Amanda,Murphy,amurphymj@washingtonpost.com,ftY,Yuan Renminbi,121.29544,32.26943,33,17,59
813,Sara,Gray,sgraymk@samsung.com,SKY,Ruble,39.85331,57.30185,39,77,79
814,Beverly,Stone,bstoneml@printfriendly.com,Kzd,Peso,-103.4308,20.5592,86,56,90
815,Bobby,Garcia,bgarciamm@gov.uk,Afi,Koruna,13.73461,49.78904,34,95,25
816,John,Miller,jmillermn@mtv.com,XGh,Yen,140.18333,35.9,11,49,63
817,Jimmy,Howell,jhowellmo@ox.ac.uk,rPn,Yen,135.18333,35.53333,98,31,62
818,Jean,Bowman,jbowmanmp@free.fr,ahS,Yuan Renminbi,110.75,28.68333,99,72,43
819,Catherine,Cook,ccookmq@hatena.ne.jp,ouV,Yuan Renminbi,118.74343,29.68016,51,57,62
820,Bonnie,Chapman,bchapmanmr@independent.co.uk,wfN,Real,-47.31583,-22.94667,14,74,76
821,Benjamin,Snyder,bsnyderms@mayoclinic.com,wOL,Rupiah,111.7141,-6.97,10,22,15
822,Angela,Stanley,astanleymt@a8.net,dRz,Pound,30.8004,28.5036,14,97,21
823,Julia,Jackson,jjacksonmu@yandex.ru,QaY,Shilling,32.83972,1.61556,58,56,88
824,Beverly,Wagner,bwagnermv@scribd.com,EQx,Dollar,-116.244,43.4599,60,78,66
825,Rebecca,Kelly,rkellymw@hp.com,NYm,Yuan Renminbi,119.07242,25.37786,33,64,40
826,Kimberly,Cox,kcoxmx@behance.net,Iut,Euro,25.85735,56.49903,63,29,77
827,Alan,Robinson,arobinsonmy@usgs.gov,TzJ,Rand,28.01213,-25.93312,64,6,94
828,Ralph,Owens,rowensmz@ehow.com,mDX,Euro,14.51694,35.8875,56,58,42
